name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper
leo_expert_checked_process,sstshirt_grey_2,213,1718792888212297684,1718792887745258985,"{'x': -0.08387847617268562, 'y': -1.0650569200515747, 'z': -1.015067234635353}","{'x': -0.3565942479257916, 'y': 0.5321878646641017, 'z': -0.7355639415711931, 'w': 0.2203685706055953}","{'x': 0.23497511073946953, 'y': -1.0695691108703613, 'z': -1.0045156627893448}","{'x': -0.4869303976379971, 'y': -0.43181734221892437, 'z': 0.7092083348671161, 'w': 0.27102787415706686}","[-0.026114915016688056, -1.1570006069619498, -1.0227957170157593]","[0.15323680154302394, -1.1413539084934499, -1.0084895324296912]",1,1
leo_expert_checked_process,sstshirt_whitenf_1,49,1718792222625499308,1718792222086064965,"{'x': -0.1568402796983719, 'y': -0.46069955825805664, 'z': -0.7106341421604156}","{'x': -0.16466681127873273, 'y': 0.7856252370377261, 'z': -0.39370233497036217, 'w': 0.4479690833434776}","{'x': 0.3905938118696213, 'y': -0.505927562713623, 'z': -0.7119297087192535}","{'x': -0.3401240037309775, 'y': -0.4781837947698419, 'z': 0.4132539754567871, 'w': 0.6963311513028014}","[-0.08380759670152298, -0.500841740151956, -0.7806686511333417]",,1,0
leo_expert_checked_process,sstshirt_whitenf_1,107,1718792227012407545,1718792226521066449,"{'x': -0.22936837002635002, 'y': -1.1203984022140503, 'z': -0.3826064318418503}","{'x': -0.5287438350345143, 'y': 0.2070510422944524, 'z': -0.815271492420629, 'w': 0.11354389655113789}","{'x': 0.38481247797608376, 'y': -1.0808374881744385, 'z': -0.9218757897615433}","{'x': 0.4020681061995006, 'y': 0.5770413691549902, 'z': -0.7064441870210313, 'w': 0.07937951174626592}",,"[0.3739339004361971, -1.1887973737388169, -0.930611902148355]",0,1
leo_expert_checked_process,sstshirt_whitenf_1,159,1718792230633849394,1718792230167249602,"{'x': -0.2164308726787567, 'y': -1.138356328010559, 'z': -0.45849089324474335}","{'x': 0.4465869101652617, 'y': -0.32886206631400416, 'z': 0.8305403465923686, 'w': 0.05111365464292409}","{'x': 0.3626604378223419, 'y': -1.1444768905639648, 'z': -0.4556182771921158}","{'x': 0.4199728114262912, 'y': 0.3466086946250402, 'z': -0.8301264760016193, 'w': 0.11989697374894655}","[-0.1737606492193463, -1.2300155853134707, -0.418144485962277]","[0.3338648838260883, -1.239979323014438, -0.4120281238763535]",1,1
leo_expert_checked_process,sstshirt_whitenf_1,212,1718792234552677044,1718792234090975452,"{'x': -0.1748666614294052, 'y': -1.0398287773132324, 'z': -0.9722524285316467}","{'x': -0.232224388529465, 'y': 0.4654575430810105, 'z': -0.8445794655501623, 'w': 0.12691191958247083}","{'x': -0.08815852552652359, 'y': -1.0793359279632568, 'z': -0.5333846211433411}","{'x': 0.30917332944519693, 'y': -0.4507909710925123, 'z': 0.7328152223385996, 'w': 0.4051927968881853}","[-0.145387346733795, -1.1420284198681827, -0.9490963695682222]","[-0.09790633913418073, -1.1876205723688151, -0.5279609769964442]",1,1
leo_expert_checked_process,sstshirt_whitenf_1,250,1718792237780231501,1718792236694553312,"{'x': 0.10845861583948135, 'y': -1.063944697380066, 'z': -0.4935196489095688}","{'x': -0.2130805139874154, 'y': 0.4609032432304962, 'z': -0.757366828531405, 'w': 0.4105610575526498}","{'x': 0.30461370199918747, 'y': -0.9877358675003052, 'z': -1.0125304609537125}","{'x': 0.28462556552621365, 'y': 0.3678060556655835, 'z': -0.8851022816675697, 'w': 0.017347733323721207}","[0.1791701152523848, -1.1450510392540414, -0.47703798762798827]","[0.28484254870523634, -1.0838084527200866, -0.9653164813860579]",1,1
leo_expert_checked_process,sstshirt_black_2,51,1718792587432179719,1718792586966776303,"{'x': -0.11277913302183151, 'y': -0.6834991574287415, 'z': -0.687273770570755}","{'x': -0.17087062064351416, 'y': 0.8559917610464933, 'z': -0.25299560394915854, 'w': 0.4172224351635754}","{'x': 0.24877578020095825, 'y': -0.4977257251739502, 'z': -0.7953989207744598}","{'x': -0.25986118996748847, 'y': -0.6979398005954814, 'z': 0.49783318367067064, 'w': 0.4444258295033545}",,"[0.16982190063959135, -0.5513259085935556, -0.8477754922505868]",0,1
leo_expert_checked_process,sstshirt_black_2,86,1718792589849045343,1718792589308375858,"{'x': -0.11821524426341057, 'y': -0.533515453338623, 'z': -0.7754057496786118}","{'x': -0.2933339957524175, 'y': 0.6979808611787236, 'z': -0.4043335276036112, 'w': 0.513120144624773}","{'x': 0.32199249789118767, 'y': -0.441497266292572, 'z': -0.7737876027822495}","{'x': -0.24893364128792228, 'y': -0.7503536627312763, 'z': 0.41075059879413733, 'w': 0.4541864910487229}","[-0.03020671510535773, -0.5629335397129305, -0.8323186215927048]",,1,0
leo_expert_checked_process,sstshirt_black_2,151,1718792594878854912,1718792594276853680,"{'x': -0.16102925688028336, 'y': -1.1534788608551025, 'z': -0.5118856430053711}","{'x': 0.42581533593045723, 'y': -0.4854798176280114, 'z': 0.7600361751743292, 'w': 0.07304559390326723}","{'x': -0.16620860248804092, 'y': -1.1452428102493286, 'z': -0.9844610095024109}","{'x': 0.3067301601244497, 'y': -0.4391662254533355, 'z': 0.8179254997718628, 'w': 0.20987499163561152}","[-0.1374189025766785, -1.2591846234626605, -0.5009841329625895]","[-0.13781839971143617, -1.2502226741347213, -0.9796418223398621]",1,1
leo_expert_checked_process,sstshirt_black_2,194,1718792597960811250,1718792597495219233,"{'x': 0.21069756150245667, 'y': -1.15584135055542, 'z': -0.5896049290895462}","{'x': 0.31868830462442266, 'y': 0.43100510067007036, 'z': -0.7106632736059932, 'w': 0.45566443710213644}","{'x': 0.37416060268878937, 'y': -1.1046744585037231, 'z': -0.906124159693718}","{'x': -0.4205537079084684, 'y': -0.5280629022759048, 'z': 0.7376210778062133, 'w': 0.014117208661315292}","[0.22742252036655486, -1.2629299365625437, -0.5794900638907877]","[0.34159115241436394, -1.2084802324470423, -0.9098109204467693]",1,1
leo_expert_checked_process,sstshirt_black_2,230,1718792600577360827,1718792600108196211,"{'x': -0.04538312926888466, 'y': -1.0139647126197815, 'z': -1.0357011705636978}","{'x': -0.033566173057673954, 'y': 0.610015669903815, 'z': -0.7542875516523697, 'w': 0.2404256307475053}","{'x': 0.2705654017627239, 'y': -1.0376940965652466, 'z': -1.0138843208551407}","{'x': -0.17860602337506842, 'y': -0.6112969149827999, 'z': 0.7275001950730721, 'w': 0.25526346451323206}","[-0.02177898911698215, -1.1193727696725604, -1.049191392061044]","[0.22816028368546507, -1.1365447448277786, -1.0306281346062225]",1,1
leo_expert_checked_process,lstshirt_whitehor_1,40,1718794478469141526,1718794477998058595,"{'x': -0.16443001478910446, 'y': -0.578474223613739, 'z': -0.7276747971773148}","{'x': -0.2759701130755264, 'y': 0.5929674682553076, 'z': -0.41128845621303983, 'w': 0.6348794248247981}","{'x': 0.27122320979833603, 'y': -0.6414654850959778, 'z': -0.743080273270607}","{'x': -0.4083628820980638, 'y': -0.609761702276267, 'z': 0.431372710405661, 'w': 0.5247361314784657}",,"[0.17647898114900235, -0.6646828757241491, -0.791396770557369]",0,1
leo_expert_checked_process,lstshirt_whitehor_1,69,1718794480607904183,1718794480078222282,"{'x': -0.05395263433456421, 'y': -0.4594653844833374, 'z': -0.7850010097026825}","{'x': -0.19354936147804744, 'y': 0.7977890214255747, 'z': -0.29881104563854033, 'w': 0.48660382342175046}","{'x': 0.34240708500146866, 'y': -0.383689284324646, 'z': -0.7741476595401764}","{'x': -0.2744872107705398, 'y': -0.756960650597671, 'z': 0.40066239042659363, 'w': 0.43719216995253674}","[0.023337345431206247, -0.477169812350016, -0.8595852725315151]",,1,0
leo_expert_checked_process,lstshirt_whitehor_1,123,1718794484435476357,1718794483901367414,"{'x': -0.17807122692465782, 'y': -1.1002856492996216, 'z': -0.4245755970478058}","{'x': -0.5589114532783052, 'y': 0.26182155582723643, 'z': -0.7678037898959571, 'w': 0.17188601025081487}","{'x': 0.47752848640084267, 'y': -1.0132673978805542, 'z': -0.6313089728355408}","{'x': -0.7553035876064346, 'y': -0.5251481265898511, 'z': 0.3641806871105249, 'w': 0.14528717363802196}",,"[0.4267375231660784, -1.0662656023995931, -0.7116922321091169]",0,1
leo_expert_checked_process,lstshirt_whitehor_1,156,1718794486851974353,1718794486314038812,"{'x': -0.2804909348487854, 'y': -1.0205252170562744, 'z': -0.6383173018693924}","{'x': -0.3367745566754697, 'y': 0.6974082247989046, 'z': -0.6230527031485398, 'w': 0.109590122995546}","{'x': -0.03514855355024338, 'y': -1.086850881576538, 'z': -0.6107380837202072}","{'x': 0.30865666194840774, 'y': -0.42018275474173705, 'z': 0.7876296678388728, 'w': 0.32835502735992705}","[-0.253629334425295, -1.1153185124801919, -0.6846064535721691]","[-0.026457252392041167, -1.1948509133581382, -0.600228353973406]",1,1
leo_expert_checked_process,lstshirt_whitehor_1,187,1718794489205386277,1718794488659381770,"{'x': -0.20180364698171616, 'y': -1.093870997428894, 'z': -0.3396289050579071}","{'x': -0.44740716285556487, 'y': 0.243790826068325, 'z': -0.8561984568765765, 'w': 0.08553985148822128}","{'x': 0.3995756432414055, 'y': -1.138110637664795, 'z': -0.8592472821474075}","{'x': 0.2075303826580353, 'y': 0.5875378846320993, 'z': -0.7807240313033853, 'w': 0.046908009350621796}",,"[0.4065182293648342, -1.2467460029453483, -0.8588499053998162]",0,1
leo_expert_checked_process,lstshirt_whitehor_1,216,1718794491608959956,1718794491073250044,"{'x': 0.23811189457774162, 'y': -1.1257274150848389, 'z': -0.6414999663829803}","{'x': -0.14422136025427526, 'y': 0.4286491853560522, 'z': -0.8647933507636562, 'w': 0.2181571351456728}","{'x': 0.4581364803016186, 'y': -1.1093002557754517, 'z': -0.7385940253734589}","{'x': 0.3990843678287801, 'y': 0.552679077657892, 'z': -0.726546934689152, 'w': 0.08606425604001784}","[0.2690572547171459, -1.2249041986335782, -0.6089984234846952]","[0.44614185988600086, -1.2174806011781232, -0.7403665799266155]",1,1
leo_expert_checked_process,lstshirt_whitehor_1,252,1718794494368286912,1718794493827307520,"{'x': -0.2443324252963066, 'y': -1.0755565166473389, 'z': -0.7622490674257278}","{'x': -0.27841365654321126, 'y': 0.5831135473424826, 'z': -0.7630186238218916, 'w': 0.016340332213635046}","{'x': 0.2197088673710823, 'y': -1.0014241933822632, 'z': -0.4696483165025711}","{'x': -0.27294804499447145, 'y': -0.5309676513956867, 'z': 0.7515795188293393, 'w': 0.2805368866678737}","[-0.23154226773263653, -1.1835524901503398, -0.7670741660398105]",,1,0
leo_expert_checked_process,lstshirt_whitehor_1,286,1718794496780225132,1718794496244986761,"{'x': -0.08212887868285179, 'y': -1.1067572832107544, 'z': -0.9938040226697922}","{'x': -0.3900415068021162, 'y': 0.4578783547749508, 'z': -0.7570917398636514, 'w': 0.255004181593848}","{'x': 0.2323310263454914, 'y': -1.110080361366272, 'z': -1.0155935734510422}","{'x': -0.30337556187200837, 'y': -0.4865773722777331, 'z': 0.7924182888605388, 'w': 0.2080360178562244}","[-0.012846383847272658, -1.190551099936379, -0.9884624697204744]","[0.1810335377157526, -1.2055931191269633, -1.0058017010443312]",1,1
leo_expert_checked_process,napkin_red30_1,47,1718795436962723199,1718795436422128128,"{'x': -0.115676399320364, 'y': -0.7693619728088379, 'z': -0.7293601632118225}","{'x': -0.4895755398583164, 'y': 0.5480617351243882, 'z': -0.4754120785049926, 'w': 0.4836605016707957}","{'x': 0.17515554651618004, 'y': -0.6826609969139099, 'z': -0.7535350322723389}","{'x': -0.2172314180936914, 'y': -0.8000924194864829, 'z': 0.4483395306638681, 'w': 0.33414711807431785}","[-0.02011719734808766, -0.7966271792601051, -0.7738016689872964]",,1,0
leo_expert_checked_process,napkin_red30_1,87,1718795439705940569,1718795439239696456,"{'x': -0.1354026421904564, 'y': -0.5027279853820801, 'z': -0.7503958940505981}","{'x': 0.24495185352211282, 'y': 0.8117669402385299, 'z': -0.47926573057580507, 'w': 0.22657754453496973}","{'x': 0.23858661949634552, 'y': -0.5320922136306763, 'z': -0.7397259473800659}","{'x': -0.10212624420005756, 'y': -0.8006090863006452, 'z': 0.4918190924585239, 'w': 0.3266638967986977}",,"[0.18985537784419051, -0.5989542313774221, -0.8104701108840124]",0,1
leo_expert_checked_process,napkin_red30_1,135,1718795443407946050,1718795442687451582,"{'x': -0.2527918517589569, 'y': -1.086659550666809, 'z': -0.3125728964805603}","{'x': -0.5123929394570923, 'y': 0.24051175734912497, 'z': -0.823180851399238, 'w': 0.04450680915300209}","{'x': 0.240744486451149, 'y': -1.1661124229431152, 'z': -0.958573654294014}","{'x': -0.27009730400334464, 'y': -0.41220480369936613, 'z': 0.8699032041946733, 'w': 0.02007639183549637}",,"[0.22000084882502394, -1.2662614488548438, -0.9212926389246879]",0,1
leo_expert_checked_process,napkin_red30_1,168,1718795445627430634,1718795445154909772,"{'x': -0.2766229882836342, 'y': -1.1253178119659424, 'z': -0.33770568668842316}","{'x': -0.5656364471373144, 'y': 0.20194665540592316, 'z': -0.7802557722438571, 'w': 0.17456771729154175}","{'x': -0.0031059905886650085, 'y': -1.0542538166046143, 'z': -0.8888686746358871}","{'x': 0.2135046756308342, 'y': -0.37843224283184634, 'z': 0.8648744700006085, 'w': 0.25139002010859035}",,"[0.01348383032761576, -1.157830317168498, -0.8597707988903018]",0,1
leo_expert_checked_process,sstshirt_whitenf_2,82,1718792174647545565,1718792174172213344,"{'x': -0.0944855660200119, 'y': -0.6576273441314697, 'z': -0.7362149655818939}","{'x': -0.5538280840817336, 'y': 0.3959639379801884, 'z': -0.12429113857955507, 'w': 0.72183012265503}","{'x': 0.25415004044771194, 'y': -0.33109545707702637, 'z': -0.7613019645214081}","{'x': -0.32746095675778164, 'y': -0.8483214075880926, 'z': 0.27963692298370246, 'w': 0.30809625530220647}",,"[0.21186997031458468, -0.35453924130578063, -0.8588354697930503]",0,1
leo_expert_checked_process,sstshirt_whitenf_2,114,1718792177002861175,1718792176531511332,"{'x': -0.13504201918840408, 'y': -0.47789520025253296, 'z': -0.7746789753437042}","{'x': -0.37450395498969463, 'y': 0.6273563045276361, 'z': -0.5080069279763846, 'w': 0.45617958743733933}","{'x': 0.33224017918109894, 'y': -0.38764768838882446, 'z': -0.7107141315937042}","{'x': -0.21400495994916338, 'y': -0.889428321918083, 'z': 0.3426215114979557, 'w': 0.2138448903901987}","[-0.04756117084950441, -0.5236844461031929, -0.8205095998030575]",,1,0
leo_expert_checked_process,sstshirt_whitenf_2,177,1718792181701096899,1718792181229745462,"{'x': -0.19558564200997353, 'y': -1.1296782493591309, 'z': -0.44447362422943115}","{'x': -0.6056539160091674, 'y': 0.1742057876725577, 'z': -0.7582713070439031, 'w': 0.16691405716138777}","{'x': 0.41478411480784416, 'y': -1.1406011581420898, 'z': -0.9345023930072784}","{'x': 0.3428588499937813, 'y': 0.46815701170232255, 'z': -0.8053808835904246, 'w': 0.1209894777325703}",,"[0.40733341142748747, -1.246093359545617, -0.9086976945557244]",0,1
leo_expert_checked_process,sstshirt_whitenf_2,242,1718792186468103811,1718792185998421642,"{'x': -0.21317633986473083, 'y': -1.1423838138580322, 'z': -0.9522933661937714}","{'x': 0.18750083446316998, 'y': -0.4020240958296687, 'z': 0.8754599673558964, 'w': 0.19180695765577718}","{'x': -0.07807284593582153, 'y': -1.1254740953445435, 'z': -0.5581811368465424}","{'x': 0.294249753984739, 'y': -0.4391065247954977, 'z': 0.7336503293457844, 'w': 0.4270359895989606}","[-0.2342022667727907, -1.2364519043869797, -0.901705771450646]","[-0.09182269642079735, -1.2329774776465168, -0.5479848431436036]",1,1
leo_expert_checked_process,sstshirt_whitenf_2,287,1718792189755432621,1718792189216524089,"{'x': 0.19877663627266884, 'y': -1.1342110633850098, 'z': -0.5345109552145004}","{'x': 0.09138320995197742, 'y': 0.517982011333282, 'z': -0.7036827822104931, 'w': 0.47767592245632423}","{'x': 0.3947175182402134, 'y': -1.083109974861145, 'z': -0.9818559437990189}","{'x': 0.2479467490254648, 'y': 0.5751580095095822, 'z': -0.7792751314002779, 'w': 0.021117370237744574}","[0.2490701465712084, -1.2305266773748187, -0.5278878650281286]","[0.39154129540434546, -1.1919183665204645, -0.9810525055567938]",1,1
leo_expert_checked_process,sstshirt_whitenf_2,332,1718792192836848516,1718792192304832698,"{'x': -0.07877946272492409, 'y': -1.0411590337753296, 'z': -0.5338535457849503}","{'x': 0.06259898453610958, 'y': 0.5566277887303199, 'z': -0.745444779483411, 'w': 0.36132942405673363}","{'x': 0.25954651460051537, 'y': -1.0641783475875854, 'z': -0.5226211696863174}","{'x': -0.014324094261541846, 'y': -0.6208015825339345, 'z': 0.7385904166858782, 'w': 0.26245840018320954}","[-0.044869518326403485, -1.1445676591995746, -0.536455825315948]","[0.2334422105251233, -1.1684676245271544, -0.5397183046557031]",1,1
leo_expert_checked_process,sstshirt_greyad_1,47,1718791983183255653,1718791982649893374,"{'x': -0.021033041179180145, 'y': -0.8257912397384644, 'z': -0.6918976753950119}","{'x': -0.5972522760300363, 'y': 0.14733035893435167, 'z': -0.6056869882613537, 'w': 0.5047046228875927}","{'x': 0.21480067819356918, 'y': -0.5806113481521606, 'z': -0.7977148741483688}","{'x': -0.35701753852942814, 'y': -0.7394915958156539, 'z': 0.3179479175088504, 'w': 0.47391959091410346}","[0.08699903396527892, -0.8186852704545109, -0.6805585422483614]",,1,0
leo_expert_checked_process,sstshirt_greyad_1,88,1718791986215973956,1718791985730569788,"{'x': -0.2902270555496216, 'y': -0.36360228061676025, 'z': -0.6956279277801514}","{'x': 0.012948662701343866, 'y': 0.833742968888497, 'z': -0.36504040631597473, 'w': 0.414065810856088}","{'x': 0.19182103872299194, 'y': -0.4891243577003479, 'z': -0.7564663887023926}","{'x': -0.24991770224204565, 'y': -0.7296977640773805, 'z': 0.40840087554218507, 'w': 0.48815063255403485}",,"[0.10893996411764205, -0.5244604879849177, -0.8175571848076516]",0,1
leo_expert_checked_process,sstshirt_greyad_1,157,1718791991439513594,1718791990964311621,"{'x': -0.2300020381808281, 'y': -1.098888874053955, 'z': -0.4495803713798523}","{'x': -0.5910437799720063, 'y': 0.25840304392935026, 'z': -0.7571405597578652, 'w': 0.10311784430444307}","{'x': 0.3947324976325035, 'y': -1.1123979091644287, 'z': -0.9364661276340485}","{'x': 0.29492404286427815, 'y': 0.62763609259209, 'z': -0.6915063751859729, 'w': 0.20226635235124857}",,"[0.4206876068789145, -1.2179545362491182, -0.942308283273079]",0,1
leo_expert_checked_process,sstshirt_greyad_1,192,1718791994468219090,1718791993992565052,"{'x': -0.14503327012062073, 'y': -1.0810208320617676, 'z': -0.544751837849617}","{'x': -0.3639982592507019, 'y': 0.49942026205321266, 'z': -0.7563934903328446, 'w': 0.2143678075067617}","{'x': -0.036168165504932404, 'y': -0.9910929203033447, 'z': -1.0576782077550888}","{'x': 0.15119552722987212, 'y': -0.6030174903219048, 'z': 0.7290282248588319, 'w': 0.2864047245956897}","[-0.08600866599295753, -1.1724871124936, -0.5446267317425849]","[-0.04990675074887936, -1.097362032912176, -1.0768648432294576]",1,1
leo_expert_checked_process,sstshirt_greyad_1,232,1718791997150705962,1718791996682775928,"{'x': -0.19347842410206795, 'y': -1.0682969093322754, 'z': -0.513520747423172}","{'x': -0.4193795805537391, 'y': 0.33593970675076323, 'z': -0.8130888318265284, 'w': 0.22394604797082818}","{'x': 0.1780143640935421, 'y': -1.0560553073883057, 'z': -0.9372358620166779}","{'x': 0.12392368961189348, 'y': -0.7291627903676314, 'z': 0.6594007813579571, 'w': 0.1347410621925635}",,"[0.18548757078377626, -1.1519929759534557, -0.988129033779189]",0,1
leo_expert_checked_process,sstshirt_greyad_1,262,1718791999572818076,1718791999032965772,"{'x': 0.38252999261021614, 'y': -1.0676881074905396, 'z': -1.0174309611320496}","{'x': 0.36844205100441435, 'y': 0.5387133594110248, 'z': -0.6634839033653345, 'w': 0.3658243860363167}","{'x': 0.35740475729107857, 'y': -1.1429979801177979, 'z': -0.5296646356582642}","{'x': 0.5160757626815504, 'y': 0.5067848095252233, 'z': -0.6828094110811841, 'w': 0.10298675713947772}","[0.39241689395162127, -1.1736595806852488, -1.0402847584272117]","[0.33175005923033424, -1.2486756148656963, -0.5345711600393124]",1,1
leo_expert_checked_process,sstshirt_greyad_1,296,1718792001929377769,1718792001455352901,"{'x': -0.0709797851741314, 'y': -1.1308172941207886, 'z': -1.1163240820169449}","{'x': -0.29780454420849184, 'y': 0.5390895822881475, 'z': -0.7736622503083163, 'w': 0.1488005314675833}","{'x': 0.24306874349713326, 'y': -1.1321712732315063, 'z': -1.1180254966020584}","{'x': -0.24144239556279087, 'y': -0.5707772334114393, 'z': 0.7836196058425073, 'w': 0.04311882168285175}","[-0.031494476035119526, -1.2322593428560078, -1.116973012366124]","[0.2295804878167991, -1.2401882940687297, -1.1186501310173664]",1,1
leo_expert_checked_process,sweater_black_2,56,1718791094334652490,1718791093858056687,"{'x': -0.1318575143814087, 'y': -0.5289937257766724, 'z': -0.7143607586622238}","{'x': 0.10227831430298485, 'y': 0.8650326116842019, 'z': -0.1308007180001737, 'w': 0.47344366012946854}","{'x': 0.17552584409713745, 'y': -0.5767154693603516, 'z': -0.7432927340269089}","{'x': -0.29952597321432683, 'y': -0.6773127472854082, 'z': 0.4600334839192319, 'w': 0.4897967204951835}",,"[0.0885659951890001, -0.6171954556750902, -0.794764623304771]",0,1
leo_expert_checked_process,sweater_black_2,87,1718791096673261253,1718791096204091421,"{'x': -0.12655051797628403, 'y': -0.4706188440322876, 'z': -0.8184191733598709}","{'x': -0.24701581512237303, 'y': 0.7012805057628948, 'z': -0.4034940885574045, 'w': 0.5332741882142783}","{'x': 0.32644539326429367, 'y': -0.37256431579589844, 'z': -0.7815413028001785}","{'x': -0.09367001618361656, 'y': -0.7919705125733183, 'z': 0.49419493244873614, 'w': 0.34609247900598133}","[-0.03661557414532304, -0.5009536384581201, -0.8717249528332486]",,1,0
leo_expert_checked_process,sweater_black_2,142,1718791100630193184,1718791100105307907,"{'x': -0.1620732583105564, 'y': -1.1445603370666504, 'z': -0.4861096739768982}","{'x': 0.5884967132015133, 'y': -0.35168254180397335, 'z': 0.7110027005616137, 'w': 0.1564166491630753}","{'x': 0.47149426862597466, 'y': -0.9615774154663086, 'z': -0.488126277923584}","{'x': -0.4358857487310979, 'y': -0.6669538090333607, 'z': 0.602049761830849, 'w': 0.052079890057867805}","[-0.11812314890506281, -1.2423972147582976, -0.46749964316567105]",,1,0
leo_expert_checked_process,sweater_black_2,180,1718791103245195879,1718791102779749374,"{'x': -0.24464436620473862, 'y': -1.0925486087799072, 'z': -0.4233795553445816}","{'x': -0.463772412707048, 'y': 0.25878002222933294, 'z': -0.8471881962980521, 'w': 0.014839452824234479}","{'x': 0.3980846032500267, 'y': -1.1359962224960327, 'z': -0.5052656382322311}","{'x': 0.5285782052380897, 'y': 0.45849449514937074, 'z': -0.6975494616478277, 'w': 0.1543134064811913}",,"[0.37283210707390474, -1.2416274409583534, -0.4978929099013868]",0,1
leo_expert_checked_process,sweater_black_2,222,1718791106196708144,1718791105659609480,"{'x': -0.3394741415977478, 'y': -1.0482326745986938, 'z': -0.6223810911178589}","{'x': -0.6983577739305895, 'y': 0.37717369524448846, 'z': -0.5405191939514034, 'w': 0.27906168525337643}","{'x': -0.07088790088891983, 'y': -1.0830141305923462, 'z': -0.6606506705284119}","{'x': 0.2025800051088838, 'y': -0.5661583094697584, 'z': 0.7575602234413654, 'w': 0.25402483738386356}","[-0.2475285687033117, -1.0903321590141062, -0.6626755701077949]","[-0.0707358110306282, -1.1910188727582658, -0.674250396200213]",1,1
leo_expert_checked_process,sweater_black_2,254,1718791108678198563,1718791108074104018,"{'x': -0.24164218828082085, 'y': -1.0643028020858765, 'z': -0.39518024027347565}","{'x': -0.5923496503694571, 'y': 0.20582775075738438, 'z': -0.7740101741180919, 'w': 0.08755043738907857}","{'x': 0.4716990031301975, 'y': -1.1124475002288818, 'z': -0.767856240272522}","{'x': 0.4316303329621643, 'y': 0.4822578885057158, 'z': -0.7483797079920721, 'w': 0.14508755048825064}",,"[0.45789213250504146, -1.2193799542622161, -0.7528622215334033]",0,1
leo_expert_checked_process,sweater_black_2,291,1718791111436143573,1718791110830699077,"{'x': 0.1686750203371048, 'y': -1.1059871912002563, 'z': -0.6106019169092178}","{'x': -0.12330527648031021, 'y': 0.4509992723459096, 'z': -0.8655614299361268, 'w': 0.17944045291545}","{'x': 0.5249878019094467, 'y': -1.0601965188980103, 'z': -0.560262456536293}","{'x': 0.58241523966601, 'y': 0.4923817047082468, 'z': -0.6402616080775717, 'w': 0.09174867135444947}","[0.19055576488241485, -1.2086899361461465, -0.5819073320764949]","[0.49124794849173936, -1.162775647696946, -0.5740154426194306]",1,1
leo_expert_checked_process,sweater_black_2,326,1718791113920017327,1718791113441645869,"{'x': -0.2604573555290699, 'y': -1.1156539916992188, 'z': -0.757932648062706}","{'x': 0.24047783401315204, 'y': -0.5996703325033744, 'z': 0.7553620193025149, 'w': 0.10951768559854753}","{'x': 0.22363464161753654, 'y': -1.0799797773361206, 'z': -0.42241106927394867}","{'x': -0.1928481076220634, 'y': -0.44394837968725875, 'z': 0.8749455962979256, 'w': 0.013771240993973605}","[-0.27465681144936527, -1.2235771374650204, -0.7589175640901695]",,1,0
leo_expert_checked_process,sweater_black_2,366,1718791116732367727,1718791116259731628,"{'x': -0.06187192723155022, 'y': -1.0611133575439453, 'z': -1.0432712137699127}","{'x': -0.1426580283564918, 'y': 0.5147923262967687, 'z': -0.8151328957261115, 'w': 0.2240444376380808}","{'x': 0.25453685596585274, 'y': -1.0850841999053955, 'z': -1.0197169482707977}","{'x': -0.27344406665001475, 'y': -0.5639954661853314, 'z': 0.7689899922849487, 'w': 0.12566562100227538}","[-0.029377172971471605, -1.1643846109505291, -1.0319072723141394]","[0.22280955505507255, -1.1891241196005047, -1.024084268587883]",1,1
leo_expert_checked_process,lstshirt_white_2,49,1718794271152436189,1718794270673700874,"{'x': -0.07824612036347389, 'y': -0.46311473846435547, 'z': -0.7702702730894089}","{'x': -0.20924243858421185, 'y': 0.574913862763248, 'z': -0.571424927816951, 'w': 0.546959965781195}","{'x': 0.17457350715994835, 'y': -0.7047750949859619, 'z': -0.6418585926294327}","{'x': -0.36395762656189995, 'y': -0.7682632611139103, 'z': 0.22442327336066445, 'w': 0.4763828314120196}","[0.014163014787935288, -0.5184930796766032, -0.7858840831673002]",,1,0
leo_expert_checked_process,lstshirt_white_2,96,1718794274361671582,1718794273896675082,"{'x': -0.17783298715949059, 'y': -0.441292941570282, 'z': -0.6762759238481522}","{'x': 0.1558277265305886, 'y': 0.6261784321756363, 'z': -0.6392271649327316, 'w': 0.4183382869573769}","{'x': 0.11931705847382545, 'y': -0.732785165309906, 'z': -0.6279521733522415}","{'x': -0.3479382598076184, 'y': -0.6265235703876848, 'z': 0.3231555932216022, 'w': 0.6180434011299759}",,"[0.020512447662908134, -0.7319400204678318, -0.6736351528161413]",0,1
leo_expert_checked_process,lstshirt_white_2,167,1718794279593458132,1718794279127758053,"{'x': -0.2967340685427189, 'y': -1.0618430376052856, 'z': -0.5784661024808884}","{'x': -0.7133718838825852, 'y': 0.37636208275904853, 'z': -0.5536667791045676, 'w': 0.20713579039619487}","{'x': -0.07923927530646324, 'y': -1.1020721197128296, 'z': -0.5932837575674057}","{'x': 0.3895265967148141, 'y': -0.3751539867861925, 'z': 0.758243900089021, 'w': 0.3641355580384738}","[-0.2103242949223301, -1.115205665215217, -0.6176551442838843]","[-0.06626222860308527, -1.2096969512693851, -0.5833594494665145]",1,1
