name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper
arif_checked_process,napkin_brown45,247,1717601046393861312,1717601045118497973,"{'x': -0.11790507659316063, 'y': -0.30929034948349, 'z': -0.8228777945041656}","{'x': 0.06182062939143593, 'y': -0.7646184893476368, 'z': 0.64070581880042, 'w': 0.03213766146856315}","{'x': 0.09074906632304192, 'y': -0.5046665668487549, 'z': -0.6468011140823364}","{'x': 0.15471529662720698, 'y': -0.7940489922988087, 'z': 0.2821162183000781, 'w': 0.5157129183866394}",,"[0.0031083832569048786, -0.5521111555189291, -0.7181672242300733]",0,1
arif_checked_process,napkin_brown45,349,1717601053774843844,1717601052704052063,"{'x': -0.19873635470867157, 'y': -1.137474536895752, 'z': -0.3984973430633545}","{'x': -0.5335435444348097, 'y': 0.10742145885040132, 'z': -0.820005831843084, 'w': 0.17715064807593495}","{'x': 0.3204515278339386, 'y': -1.1410664319992065, 'z': -0.9540086835622787}","{'x': 0.25149121192533636, 'y': 0.5895685981508707, 'z': -0.7653411222178123, 'w': 0.0584294877704951}",,"[0.3216846801226228, -1.2633798805741685, -0.9460777546675607]",0,1
arif_checked_process,napkin_brown45,409,1717601057857624715,1717601056789076328,"{'x': -0.13210682943463326, 'y': -1.1222050189971924, 'z': -0.6628798842430115}","{'x': 0.32236374026141323, 'y': 0.4471062205415157, 'z': -0.7420679247049091, 'w': 0.3814614549884469}","{'x': 0.2687835209071636, 'y': -1.093483328819275, 'z': -0.41300973296165466}","{'x': -0.44761619821431314, 'y': -0.37209869636944437, 'z': 0.8031602875864934, 'w': 0.12694822448662266}","[-0.13730114797779533, -1.244409459871453, -0.6548740310416669]",,1,0
arif_checked_process,napkin_brown45,470,1717601062573764381,1717601061497621526,"{'x': -0.14561950787901878, 'y': -1.180306077003479, 'z': -1.0007344484329224}","{'x': -0.6898612092553125, 'y': 0.3048591985850107, 'z': -0.6380775089133434, 'w': 0.15494990681457427}","{'x': 0.27501117065548897, 'y': -1.0772212743759155, 'z': -0.41856148838996887}","{'x': -0.6561203243790695, 'y': -0.3357975524115212, 'z': 0.6691048842514744, 'w': 0.09510403567650177}","[-0.04020360921883308, -1.2419948655046267, -1.0110776434386315]",,1,0
arif_checked_process,napkin_fleek30,45,1717600223538390573,1717600222459751203,"{'x': -0.16087570786476135, 'y': -0.6459018588066101, 'z': -0.6658371537923813}","{'x': 0.15175146116616905, 'y': 0.5365303959098433, 'z': -0.7237858359514922, 'w': 0.4064980836052725}","{'x': 0.21547067165374756, 'y': -0.8115739226341248, 'z': -0.643209770321846}","{'x': -0.25577936304616294, 'y': -0.3605755210812529, 'z': 0.6866681826768231, 'w': 0.5771039923064051}",,"[0.11506249695333498, -0.86609692540674, -0.5988201248852262]",0,1
arif_checked_process,napkin_fleek30,110,1717600228232619852,1717600227154534886,"{'x': -0.24413218721747398, 'y': -1.1514848470687866, 'z': -0.38015761971473694}","{'x': -0.5161549200405875, 'y': -0.0026223817210621137, 'z': -0.8466211274519041, 'w': 0.1296529528551918}","{'x': 0.2446366585791111, 'y': -1.1555945873260498, 'z': -0.8346725851297379}","{'x': 0.21461981460181492, 'y': 0.5400024042914873, 'z': -0.8135703171354999, 'w': 0.020954178956425734}",,"[0.24226579803680232, -1.2760831730858586, -0.8122699129255085]",0,1
arif_checked_process,napkin_fleek30,155,1717600231580613657,1717600230309488683,"{'x': -0.10313251614570618, 'y': -1.1349469423294067, 'z': -0.8535123765468597}","{'x': 0.061271515006387584, 'y': 0.23332870910240353, 'z': -0.9519922529404242, 'w': 0.18845228918440704}","{'x': 0.261991024017334, 'y': -1.1035609245300293, 'z': -0.3022052049636841}","{'x': -0.5209171911124189, 'y': -0.38667586117670316, 'z': 0.7609989090565795, 'w': 0.002778273114438731}","[-0.122456812940806, -1.2232010647383984, -0.7706704702964986]",,1,0
arif_checked_process,napkin_fleek45,38,1717600640454950731,1717600639313838056,"{'x': -0.12595568224787712, 'y': -0.7131763696670532, 'z': -0.7174576073884964}","{'x': -0.4936946431949654, 'y': 0.267283068123669, 'z': -0.6104991734346407, 'w': 0.5586735361645604}","{'x': 0.22164199873805046, 'y': -0.752560019493103, 'z': -0.6528442353010178}","{'x': -0.2423273267413682, 'y': -0.7574100359679508, 'z': 0.5264067979958666, 'w': 0.30083780871617294}",,"[0.16245245305025058, -0.8381589225827775, -0.717608619580623]",0,1
arif_checked_process,napkin_fleek45,108,1717600645834688573,1717600644746786356,"{'x': -0.1151142492890358, 'y': -0.7358109354972839, 'z': -0.7667422890663147}","{'x': -0.1678252827270754, 'y': 0.4331285369475419, 'z': -0.5996378665082018, 'w': 0.6516661522656758}","{'x': 0.3153970241546631, 'y': -0.4909557104110718, 'z': -0.6444807648658752}","{'x': -0.04186184192435241, 'y': -0.7643254841637366, 'z': 0.45813707914730417, 'w': 0.45184572274056883}","[-0.010795168028553528, -0.7914634760905147, -0.7344108181673948]",,1,0
arif_checked_process,napkin_fleek45,182,1717600650992890581,1717600649912872755,"{'x': -0.21954472362995148, 'y': -1.139043927192688, 'z': -0.38794122636318207}","{'x': -0.566084026892286, 'y': 0.0634287727629229, 'z': -0.808844789981634, 'w': 0.14593070616826834}","{'x': 0.3391028940677643, 'y': -1.1286375522613525, 'z': -0.9802591949701309}","{'x': -0.411297420884512, 'y': -0.5735203021214351, 'z': 0.7072238435879971, 'w': 0.041753199744530595}",,"[0.29881997430658375, -1.244062274319761, -0.9891709800468401]",0,1
arif_checked_process,napkin_fleek45,230,1717600654278059021,1717600653268188930,"{'x': -0.17095555737614632, 'y': -1.117116093635559, 'z': -1.0119040608406067}","{'x': -0.06742945729007434, 'y': 0.43261274417291745, 'z': -0.8847997292520358, 'w': 0.15946448188944204}","{'x': 0.2821083776652813, 'y': -1.0906691551208496, 'z': -0.3099081665277481}","{'x': 0.47554490619350265, 'y': 0.3402895798334062, 'z': -0.8111467921932816, 'w': 0.010046171647246038}","[-0.1628525964314796, -1.230142327720896, -0.9651663626472232]",,1,0
arif_checked_process,napkin_grey30,48,1717600425147698108,1717600424073703220,"{'x': -0.02776288241147995, 'y': -0.597321093082428, 'z': -0.7198280543088913}","{'x': 0.14106867425082148, 'y': 0.6529409418297213, 'z': -0.6878999964109815, 'w': 0.2838333147560443}","{'x': 0.2008291855454445, 'y': -0.7933505773544312, 'z': -0.6477232426404953}","{'x': -0.3593598549180861, 'y': -0.5780182366121771, 'z': 0.5727269458197856, 'w': 0.45687991677129103}",,"[0.09924240726509012, -0.8573212895771221, -0.6724795439866129]",0,1
arif_checked_process,napkin_grey30,107,1717600429304467906,1717600428231332810,"{'x': -0.21854086220264435, 'y': -1.159517526626587, 'z': -0.4083665460348129}","{'x': -0.43043267917606, 'y': 0.04337414326769865, 'z': -0.8860507499123998, 'w': 0.16661470815262963}","{'x': 0.22337567806243896, 'y': -1.1509073972702026, 'z': -0.6267036497592926}","{'x': -0.10129144150146498, 'y': -0.44939565077910854, 'z': 0.8856675054489728, 'w': 0.05810905894239429}",,"[0.22556112437511874, -1.2645962349302797, -0.5809316931055178]",0,1
arif_checked_process,napkin_grey30,142,1717600431923170477,1717600430914491191,"{'x': -0.25087787210941315, 'y': -1.1389350891113281, 'z': -0.36078421771526337}","{'x': -0.5513905340880676, 'y': 0.02137799368077621, 'z': -0.823418920694625, 'w': 0.13226012757577113}","{'x': 0.2114104926586151, 'y': -1.1555297374725342, 'z': -0.8753446638584137}","{'x': 0.052811248696756595, 'y': 0.5354215910854562, 'z': -0.8417272915149183, 'w': 0.0450539513202529}",,"[0.24041746832469554, -1.2718319715474968, -0.8497051296996182]",0,1
arif_checked_process,napkin_grey30,179,1717600434409567054,1717600433399482902,"{'x': -0.11517908424139023, 'y': -1.1465588808059692, 'z': -0.8927277773618698}","{'x': 0.0962143304298581, 'y': 0.3887155019534117, 'z': -0.8953259199112006, 'w': 0.19502450691183304}","{'x': 0.2716098055243492, 'y': -1.1020303964614868, 'z': -0.286322683095932}","{'x': 0.5383774025112598, 'y': 0.2606720133443053, 'z': -0.8009124508816795, 'w': 0.02718676050868574}","[-0.13199780003732065, -1.2578054323247652, -0.8440827819959373]",,1,0
arif_checked_process,napkin_grey45,58,1717600875923330054,1717600874842222242,"{'x': -0.05136200413107872, 'y': -0.7327530384063721, 'z': -0.7004605084657669}","{'x': -0.34724749956576456, 'y': 0.5264446187437587, 'z': -0.4305007477860707, 'w': 0.6457122761700422}","{'x': 0.16565075144171715, 'y': -0.3254591226577759, 'z': -0.7092866450548172}","{'x': 0.228786812957339, 'y': -0.8367412081499608, 'z': 0.49368220388959755, 'w': 0.06163299735756355}",,"[0.19308721657318012, -0.4018151236676372, -0.8011670101546147]",0,1
arif_checked_process,napkin_grey45,95,1717600878469378089,1717600877395880413,"{'x': -0.10839835554361343, 'y': -0.5512045621871948, 'z': -0.849602997303009}","{'x': -0.10456506914766453, 'y': 0.5919490845084069, 'z': -0.6026437195535221, 'w': 0.5248647206152256}","{'x': 0.2549775764346123, 'y': -0.33602237701416016, 'z': -0.7180531024932861}","{'x': 0.1450546941288248, 'y': -0.8358920922825792, 'z': 0.5293788564895081, 'w': 0.0012538231557723473}","[-0.01999579718818789, -0.6357695109603683, -0.8572683162922047]",,1,0
arif_checked_process,napkin_grey45,195,1717600885517996643,1717600884443125846,"{'x': -0.16000810638070107, 'y': -1.1474547386169434, 'z': -1.0363609939813614}","{'x': -0.13890853352166202, 'y': 0.5589019418709826, 'z': -0.8148908605151167, 'w': 0.06546696981408748}","{'x': 0.29894692823290825, 'y': -1.0955123901367188, 'z': -0.34142492711544037}","{'x': -0.6188273554911414, 'y': -0.25533186427049437, 'z': 0.7422312874174583, 'w': 0.030839247114946396}","[-0.15559995539350133, -1.268974919025087, -1.0209203347193254]",,1,0
arif_checked_process,napkin_grey45,249,1717600889341721799,1717600888336326915,"{'x': -0.2216768115758896, 'y': -1.1272250413894653, 'z': -0.2745211720466614}","{'x': -0.6553349416325552, 'y': -0.032201352518120674, 'z': -0.7515070050107243, 'w': 0.06882157068296572}","{'x': 0.2882560044527054, 'y': -1.111414909362793, 'z': -1.048222079873085}","{'x': 0.07731031986206423, 'y': -0.518150977046045, 'z': 0.8493410848817641, 'w': 0.06451667196099192}",,"[0.31937003708223133, -1.2283078187775458, -1.0283987425636612]",0,1
arif_checked_process,napkin_pink30,62,1717600481166167519,1717600480158036682,"{'x': -0.10351341217756271, 'y': -0.6296043992042542, 'z': -0.7397093027830124}","{'x': -0.03432748718780441, 'y': 0.5323545879406187, 'z': -0.797998659915265, 'w': 0.28038964869514443}","{'x': 0.2499638795852661, 'y': -0.6843951344490051, 'z': -0.653483435511589}","{'x': -0.11079681502353915, 'y': -0.831878916804997, 'z': 0.47971060880485084, 'w': 0.2560844887064889}",,"[0.21223016314701398, -0.7670981784797396, -0.7357110048044241]",0,1
arif_checked_process,napkin_pink30,126,1717600485737934652,1717600484659552535,"{'x': -0.24823619797825813, 'y': -1.1345884799957275, 'z': -0.36631208658218384}","{'x': -0.5670320933743825, 'y': 0.063508011290044, 'z': -0.8077607586521093, 'w': 0.1482022077002162}","{'x': 0.22137212380766869, 'y': -1.1372469663619995, 'z': -0.833905816078186}","{'x': 0.12595050749326306, 'y': 0.5843651528472275, 'z': -0.8013388065051321, 'w': 0.022582182998028586}",,"[0.23571299735328408, -1.258415021287946, -0.8221737313780347]",0,1
arif_checked_process,napkin_pink30,163,1717600488413268750,1717600487274408630,"{'x': -0.0910920687019825, 'y': -1.1493266820907593, 'z': -0.8661497682332993}","{'x': 0.11384259280575552, 'y': 0.39373733409310235, 'z': -0.8958839117601978, 'w': 0.17147242476201785}","{'x': 0.31624357029795647, 'y': -1.1027531623840332, 'z': -0.31493599712848663}","{'x': -0.4846873814270937, 'y': -0.3496607524265899, 'z': 0.8017576731078832, 'w': 0.0003662109375}","[-0.11457285501284639, -1.2604091636631223, -0.8199509050227267]",,1,0
arif_checked_process,napkin_pink45,47,1717601197612380873,1717601196468922399,"{'x': -0.04346465691924095, 'y': -0.6323474645614624, 'z': -0.7752509266138077}","{'x': -0.07582133587260076, 'y': 0.47763287660281445, 'z': -0.7098346211510601, 'w': 0.51210621049734}","{'x': 0.24622952565550804, 'y': -0.6855162978172302, 'z': -0.6681245714426041}","{'x': -0.4411242201066134, 'y': -0.45771525451191236, 'z': 0.5541288975600287, 'w': 0.5374451907974752}",,"[0.12866856921570508, -0.7194058808328133, -0.6756023842236685]",0,1
arif_checked_process,napkin_pink45,103,1717601201445058014,1717601200441974190,"{'x': -0.08010001108050346, 'y': -0.7794762253761292, 'z': -0.7282991111278534}","{'x': -0.4954414096135191, 'y': 0.2382985483988373, 'z': -0.5705705574894553, 'w': 0.6100826586597495}","{'x': 0.287788737565279, 'y': -0.46929723024368286, 'z': -0.7104759514331818}","{'x': -0.4482769755242442, 'y': -0.6540231274392914, 'z': 0.40440627014028047, 'w': 0.4558037633242963}","[0.03921690684838913, -0.7734588550867634, -0.7008716732097655]",,1,0
arif_checked_process,napkin_pink45,198,1717601208220402793,1717601207080642673,"{'x': -0.14246969670057297, 'y': -0.56190425157547, 'z': -0.7739558070898056}","{'x': -0.380207883712642, 'y': 0.2868821289282068, 'z': -0.6830393368583093, 'w': 0.5537128078422378}","{'x': 0.27743590623140335, 'y': -0.5552797913551331, 'z': -0.7184415310621262}","{'x': -0.05538347701207979, 'y': -0.8653059385167322, 'z': 0.4103622464183131, 'w': 0.2824555362464071}",,"[0.23694419204160733, -0.6234700953052612, -0.8119054467149651]",0,1
arif_checked_process,napkin_pink45,288,1717601214672317998,1717601213596358077,"{'x': 0.0212426595389843, 'y': -0.724947452545166, 'z': -0.7126270532608032}","{'x': -0.2007715259972969, 'y': 0.7923442185208142, 'z': -0.4267500084484258, 'w': 0.3869959483181}","{'x': 0.16396651044487953, 'y': -0.30251502990722656, 'z': -0.6773706674575806}","{'x': -0.04884627958399383, 'y': 0.9150029341202474, 'z': -0.38542600783635533, 'w': 0.1087679364770256}","[0.09324343381070713, -0.7876468610071171, -0.7895014487562726]",,1,0
arif_checked_process,napkin_pink45,376,1717601220787780878,1717601219709286133,"{'x': -0.1871928982436657, 'y': -1.1379047632217407, 'z': -0.4013124108314514}","{'x': -0.5650007106346118, 'y': 0.14126193654422506, 'z': -0.7853933991561826, 'w': 0.2097056766710342}","{'x': 0.35285617783665657, 'y': -1.1539872884750366, 'z': -1.0118120312690735}","{'x': 0.2519116663275383, 'y': 0.6187873774254453, 'z': -0.7417850444728149, 'w': 0.05828929321484729}",,"[0.35610882881728667, -1.2765169831796435, -1.0127576406990315]",0,1
arif_checked_process,napkin_pink45,432,1717601224681264442,1717601223672905964,"{'x': -0.1480238400399685, 'y': -1.0927256345748901, 'z': -0.9592242687940598}","{'x': -0.062038025570053036, 'y': 0.145028830079215, 'z': -0.9702183071126494, 'w': 0.1838324192646343}","{'x': 0.28339122608304024, 'y': -1.089930772781372, 'z': -0.36104916036129}","{'x': -0.4734236737237287, 'y': -0.39139382043773935, 'z': 0.788573935304951, 'w': 0.028845294915151507}","[-0.1456278103264519, -1.1604174201373516, -0.8570622347061576]",,1,0
arif_checked_process,napkin_red30,62,1717600354230956735,1717600353080849322,"{'x': -0.09915947169065475, 'y': -0.6230298280715942, 'z': -0.6433073431253433}","{'x': -0.20690085695345303, 'y': 0.5434313816896434, 'z': -0.5112145702873965, 'w': 0.6328775805103894}","{'x': 0.20908530801534653, 'y': -0.7921298146247864, 'z': -0.5522401183843613}","{'x': -0.2857817882493145, 'y': -0.6973022910770316, 'z': 0.58517401863083, 'w': 0.29944891431292864}",,"[0.14375879627330165, -0.884213379253891, -0.599969186977976]",0,1
arif_checked_process,napkin_red30,129,1717600358999973879,1717600357995469325,"{'x': -0.10858028382062912, 'y': -1.1538704633712769, 'z': -0.8332480639219284}","{'x': -0.17631899913586205, 'y': 0.5288681954762293, 'z': -0.8236954958037216, 'w': 0.10361357319437473}","{'x': 0.26011527329683304, 'y': -1.0806196928024292, 'z': -0.4389079064130783}","{'x': -0.43197359214253933, 'y': -0.3391031878093733, 'z': 0.8176838355839153, 'w': 0.172629628783035}","[-0.09053789229580969, -1.2731521366557939, -0.8115373631844836]",,1,0
arif_checked_process,napkin_red30,174,1717600362219048989,1717600361137740810,"{'x': -0.2974684052169323, 'y': -1.1379362344741821, 'z': -0.30917131900787354}","{'x': -0.6128872468319164, 'y': 0.03414310132087284, 'z': -0.785691256938452, 'w': 0.07676405456632376}","{'x': 0.2539731450378895, 'y': -1.1290274858474731, 'z': -0.8088793456554413}","{'x': -0.14236544070082544, 'y': -0.4776776976507367, 'z': 0.8634068755836157, 'w': 0.07800426690950811}",,"[0.24558986674674024, -1.2453978721417256, -0.7712940581240204]",0,1
arif_checked_process,napkin_red45,55,1717600538459529004,1717600537386880151,"{'x': -0.170090202242136, 'y': -0.5875009894371033, 'z': -0.7551290690898895}","{'x': 0.04692027766265079, 'y': 0.40954182334271017, 'z': -0.8174731661536816, 'w': 0.4022581324173115}","{'x': 0.2938316725194454, 'y': -0.6403077840805054, 'z': -0.6782107651233673}","{'x': -0.2654400419976241, 'y': -0.6522979520379973, 'z': 0.5470711730873996, 'w': 0.45250646122250077}",,"[0.20156577141875154, -0.7121846718240668, -0.7148947739334258]",0,1
arif_checked_process,napkin_red45,122,1717600543285017644,1717600542211876634,"{'x': -0.127454724162817, 'y': -1.1525437831878662, 'z': -0.9771083146333694}","{'x': -0.1812219820071504, 'y': 0.5360318351110372, 'z': -0.8233079578558448, 'w': 0.04463710918207355}","{'x': 0.25533876195549965, 'y': -1.074101448059082, 'z': -0.43436454236507416}","{'x': -0.466433906693657, 'y': -0.3756753086161169, 'z': 0.7826136323121224, 'w': 0.16977448483769372}","[-0.11916859668946403, -1.272860789054937, -0.9551958024387672]",,1,0
arif_checked_process,napkin_red45,182,1717600547443604438,1717600546373371540,"{'x': -0.23523883894085884, 'y': -1.1666076183319092, 'z': -0.3034556359052658}","{'x': -0.5502196891890614, 'y': -0.03703179532064034, 'z': -0.8308788969815974, 'w': 0.07434512973064711}","{'x': 0.28191960975527763, 'y': -1.045854091644287, 'z': -0.8370832055807114}","{'x': -0.11179328246245734, 'y': -0.3393753375267753, 'z': 0.9329618526108588, 'w': 0.04369008866746199}",,"[0.2834869103626321, -1.1452512857695343, -0.7653702962210003]",0,1
arif_checked_process,pant_blackjean,76,1717603861910974195,1717603860838484179,"{'x': 0.04276533052325249, 'y': -0.28506356477737427, 'z': -0.8086586147546768}","{'x': 0.003662045796160335, 'y': 0.7119936849470899, 'z': -0.6979930249727674, 'w': 0.07653312423661102}","{'x': 0.18407784029841423, 'y': -0.5845291614532471, 'z': -0.6310952752828598}","{'x': -0.16738341608461677, 'y': -0.9045935241037918, 'z': 0.1628649007486931, 'w': 0.3566067473750954}",,"[0.1299024606978854, -0.5905276432485335, -0.740886196862425]",0,1
arif_checked_process,pant_blackjean,138,1717603866616573632,1717603865270752439,"{'x': -0.09172892197966576, 'y': -0.2770099639892578, 'z': -0.7015555948019028}","{'x': -0.1240043925883997, 'y': 0.6049032585376322, 'z': -0.4330336759600751, 'w': 0.6566557651569361}","{'x': 0.32987024262547493, 'y': -0.2603771686553955, 'z': -0.6587085276842117}","{'x': -0.12819138179650605, 'y': -0.8778858279940495, 'z': 0.32087760017152894, 'w': 0.3315433732537343}","[0.021335711647534533, -0.32226407742138885, -0.7154643632671116]",,1,0
arif_checked_process,pant_blackjean,225,1717603872704382393,1717603871631534145,"{'x': -0.11221122369170189, 'y': -1.1050074100494385, 'z': -1.0707610994577408}","{'x': 0.19794961169918524, 'y': 0.45430314706685954, 'z': -0.8651258086211912, 'w': 0.07734298320351625}","{'x': 0.44033927097916603, 'y': -1.1234339475631714, 'z': -0.7158507257699966}","{'x': 0.25008754389530785, 'y': 0.5468465525176394, 'z': -0.7894138271662337, 'w': 0.12345395038938606}","[-0.16139708815525874, -1.2148020095404461, -1.0472899115972631]","[0.44984533199299964, -1.2433246018967188, -0.6921681201811863]",1,1
arif_checked_process,pant_blackjean,270,1717603875858576702,1717603874786638660,"{'x': -0.31604959443211555, 'y': -1.1613123416900635, 'z': -0.798238605260849}","{'x': -0.8515220772484613, 'y': 0.33068453369944323, 'z': -0.4042587630879716, 'w': 0.04618163701116104}","{'x': 0.2736257128417492, 'y': -1.111733078956604, 'z': -0.29435041546821594}","{'x': 0.615742984832439, 'y': 0.14076602010875783, 'z': -0.7752668920999778, 'w': 0.002598119708714937}","[-0.23550462250750492, -1.2243407227049241, -0.8658028760280914]",,1,0
arif_checked_process,pant_blackjean,325,1717603879763714169,1717603878758779636,"{'x': -0.09061109274625778, 'y': -1.1482343673706055, 'z': -0.6814689189195633}","{'x': -0.4596672092137283, 'y': 0.2713364259749995, 'z': -0.815650001047703, 'w': 0.2231539300654557}","{'x': 0.30919771641492844, 'y': -1.1395424604415894, 'z': -0.22056158259510994}","{'x': -0.6846983649716314, 'y': -0.15152580810092853, 'z': 0.712503921451987, 'w': 0.02379580635481623}","[-0.0013483424404222427, -1.2165434698060722, -0.6325707805879357]",,1,0
arif_checked_process,pant_bluejean,63,1717603939864974092,1717603938866458375,"{'x': -0.08832154050469398, 'y': -0.34407269954681396, 'z': -0.7486017495393753}","{'x': -0.19889690543532068, 'y': 0.6655363360753939, 'z': -0.45703400097532565, 'w': 0.5555369729586678}","{'x': 0.32605554535984993, 'y': -0.3832738995552063, 'z': -0.699742391705513}","{'x': -0.1813047030540095, 'y': -0.8154567508432338, 'z': 0.35986787749089477, 'w': 0.41551654949579564}",,"[0.2506841783553867, -0.4310270734618085, -0.7837887563962259]",0,1
arif_checked_process,pant_bluejean,139,1717603945304558807,1717603944297926318,"{'x': -0.312604121863842, 'y': -1.114988088607788, 'z': -0.7377312928438187}","{'x': -0.7319838523787151, 'y': 0.3816473317020665, 'z': -0.5506320846071537, 'w': 0.12389213640376232}","{'x': 0.26498541980981827, 'y': -1.1477079391479492, 'z': -0.3504992723464966}","{'x': 0.8823134353561399, 'y': 0.17647327261523954, 'z': -0.43612763896765844, 'w': 0.013147941702404475}","[-0.2186260999973543, -1.1836584231267255, -0.776169770481717]","[0.16998212955494324, -1.205197291394816, -0.40240639342813284]",1,1
arif_checked_process,pant_bluejean,192,1717603949000749794,1717603947917917566,"{'x': -0.224273219704628, 'y': -1.157238245010376, 'z': -0.42030033469200134}","{'x': -0.5030115820122911, 'y': 0.04878530532138495, 'z': -0.8468968158107921, 'w': 0.1654240784037577}","{'x': 0.3633667379617691, 'y': -1.1603590250015259, 'z': -0.5667720437049866}","{'x': -0.869932521143408, 'y': -0.26495411241647365, 'z': 0.41359363857104936, 'w': 0.04423832167061481}",,"[0.2751245645132799, -1.2173096611621588, -0.6299776120197003]",0,1
arif_checked_process,pant_bluejean,259,1717603953821389802,1717603952685401358,"{'x': -0.2327730394899845, 'y': -1.1582176685333252, 'z': -0.4127691388130188}","{'x': -0.4698108351646117, 'y': 0.01722035302594477, 'z': -0.8646569876531373, 'w': 0.17705799136496014}","{'x': 0.283910658210516, 'y': -1.0200703740119934, 'z': -0.6286123842000961}","{'x': 0.3804147105251121, 'y': 0.638490107098874, 'z': -0.6597597762797767, 'w': 0.11104984806933653}",,"[0.2820392862649357, -1.1416516310410727, -0.6440880394776681]",0,1
arif_checked_process,pant_brown,53,1717603758638139372,1717603757564015280,"{'x': -0.054010581225156784, 'y': -0.3401060104370117, 'z': -0.7619379758834839}","{'x': 0.10449454046434462, 'y': 0.69373139622806, 'z': -0.5428123797832174, 'w': 0.4617059250807727}","{'x': 0.2745130695402622, 'y': -0.37938886880874634, 'z': -0.7379486560821533}","{'x': -0.31437234255537777, 'y': -0.6252178885219014, 'z': 0.5119615954090301, 'w': 0.4981645781613743}",,"[0.1715299658384143, -0.4357405160934165, -0.773218646162086]",0,1
arif_checked_process,pant_brown,90,1717603761181336999,1717603760182247597,"{'x': -0.10940142720937729, 'y': -0.19828689098358154, 'z': -0.7320036292076111}","{'x': -0.03059225482423769, 'y': 0.6877286731198033, 'z': -0.42953786411931044, 'w': 0.5844575343012223}","{'x': 0.3477095887064934, 'y': -0.22256815433502197, 'z': -0.6585011184215546}","{'x': -0.21448490345122034, 'y': -0.7719449274148842, 'z': 0.44706873328920343, 'w': 0.39777732834481283}","[-0.009578979912126279, -0.25956925470594405, -0.7681277335174429]",,1,0
arif_checked_process,pant_brown,208,1717603769506021328,1717603768359051170,"{'x': -0.09513308852910995, 'y': -1.1248911619186401, 'z': -1.1217456758022308}","{'x': 0.19219640230479487, 'y': 0.41281903890532146, 'z': -0.8842279092840439, 'w': 0.1038363544311373}","{'x': 0.48543015867471695, 'y': -1.121073842048645, 'z': -0.8398521840572357}","{'x': 0.08834602207842009, 'y': 0.55993501984432, 'z': -0.8216380898346854, 'w': 0.05982142816474443}","[-0.14122871535217535, -1.2333135397557546, -1.0879110608061255]","[0.5116730778578318, -1.2390967331555953, -0.8196802637841067]",1,1
arif_checked_process,pant_brown,258,1717603773132128111,1717603771916962767,"{'x': -0.21704766154289246, 'y': -1.1629887819290161, 'z': -0.3985426425933838}","{'x': -0.4014786428623934, 'y': 0.05013970289276984, 'z': -0.9009898957316774, 'w': 0.15658262134929482}","{'x': 0.3218402862548828, 'y': -1.1354106664657593, 'z': -0.44621656835079193}","{'x': 0.47170938275928126, 'y': 0.34463508408009486, 'z': -0.8090270903770426, 'w': 0.06474630548548994}",,"[0.2684934049485876, -1.2357968348052104, -0.40037196713085044]",0,1
arif_checked_process,pant_brown,315,1717603777415452537,1717603776277011170,"{'x': -0.22189439088106155, 'y': -1.1573619842529297, 'z': -0.37633951008319855}","{'x': -0.4513284155692997, 'y': 0.013282125107600906, 'z': -0.8804151594883561, 'w': 0.14489787229432974}","{'x': 0.31618546694517136, 'y': -1.1459733247756958, 'z': -0.5263657122850418}","{'x': -0.767103033601941, 'y': -0.258426686052607, 'z': 0.5850347303612291, 'w': 0.05002947177145278}",,"[0.2146732217771391, -1.211413109387195, -0.5472917408367265]",0,1
arif_checked_process,pant_grey,48,1717603572573174389,1717603571504845284,"{'x': -0.12446709349751472, 'y': -0.3963569402694702, 'z': -0.7714588344097137}","{'x': -0.2783650947816104, 'y': 0.5689054206039555, 'z': -0.38043053766068075, 'w': 0.6738932426058796}","{'x': 0.35158319398760796, 'y': -0.42294609546661377, 'z': -0.7370825111865997}","{'x': -0.32747508580321516, 'y': -0.6794711459225112, 'z': 0.4154068338396806, 'w': 0.5084448764971659}",,"[0.24956865763299518, -0.4623809459272087, -0.792426227555343]",0,1
arif_checked_process,pant_grey,133,1717603578611429868,1717603577600253157,"{'x': -0.08049483969807625, 'y': -1.1463757753372192, 'z': -0.44917479157447815}","{'x': -0.3215017803018261, 'y': 0.04997761940744209, 'z': -0.9196498979042356, 'w': 0.21996115135598426}","{'x': 0.5042286030948162, 'y': -1.1132745742797852, 'z': -0.6380499601364136}","{'x': 0.45921156110195366, 'y': 0.4552545655674681, 'z': -0.7627301959120905, 'w': 0.01052002491378735}",,"[0.4551373694370986, -1.223870067842692, -0.6184620153350715]",0,1
arif_checked_process,pant_grey,170,1717603581354158520,1717603580279202253,"{'x': 0.3693493418395519, 'y': -1.0936212539672852, 'z': -0.552642211318016}","{'x': 0.5443330098796473, 'y': 0.0631983897412209, 'z': -0.7862436654733282, 'w': 0.2855318482981289}","{'x': 0.27002693340182304, 'y': -1.2042083740234375, 'z': -0.1933935396373272}","{'x': -0.7986995061844684, 'y': -0.13675596548106375, 'z': 0.5851911623513315, 'w': 0.03046651000567614}","[0.28326822574960947, -1.1770718649548908, -0.5271267850330181]",,1,0
